品类,日期,预测销量
category288,2023/7/6,0.04
category288,2023/7/7,0.525142857142857
category288,2023/7/8,0
category288,2023/7/9,0.08
category288,2023/7/10,0.02
category288,2023/7/11,0
category288,2023/7/12,0
category288,2023/7/13,0.04
category288,2023/7/14,0.525142857142857
category288,2023/7/15,0
category288,2023/7/16,0.08
category288,2023/7/17,0.02
category288,2023/7/18,0
category288,2023/7/19,0
category288,2023/7/20,0.04
category288,2023/7/21,0.525142857142857
category288,2023/7/22,0
category288,2023/7/23,0.08
category288,2023/7/24,0.02
category288,2023/7/25,0
category288,2023/7/26,0
category288,2023/7/27,0.04
category288,2023/7/28,0.525142857142857
category288,2023/7/29,0
category288,2023/7/30,0.08
category288,2023/7/31,0.02
category288,2023/8/1,0
category288,2023/8/2,0
category288,2023/8/3,0.04
category288,2023/8/4,0.525142857142857
category288,2023/8/5,0
category288,2023/8/6,0.08
category288,2023/8/7,0.02
category288,2023/8/8,0
category288,2023/8/9,0
category288,2023/8/10,0.04
category288,2023/8/11,0.525142857142857
category288,2023/8/12,0
category288,2023/8/13,0.08
category288,2023/8/14,0.02
category288,2023/8/15,0
category288,2023/8/16,0
category288,2023/8/17,0.04
category288,2023/8/18,0.1330952380952381
category288,2023/8/19,0
category288,2023/8/20,0.08
category288,2023/8/21,0.02
category288,2023/8/22,0.42
category288,2023/8/23,0
category288,2023/8/24,0.04
category288,2023/8/25,0.525142857142857
category288,2023/8/26,0
category288,2023/8/27,0.08
category288,2023/8/28,0.02
category288,2023/8/29,0
category288,2023/8/30,0
category288,2023/8/31,0.04
category288,2023/9/1,0.525142857142857
category288,2023/9/2,0
category288,2023/9/3,0.08
category288,2023/9/4,0.02
category288,2023/9/5,0
category288,2023/9/6,0
category288,2023/9/7,0.04
category288,2023/9/8,0.525142857142857
category288,2023/9/9,0
category288,2023/9/10,0.08
category288,2023/9/11,0.02
category288,2023/9/12,0
category288,2023/9/13,0
category288,2023/9/14,0.04
category288,2023/9/15,0.525142857142857
category288,2023/9/16,0
category288,2023/9/17,0.08
category288,2023/9/18,0.02
category288,2023/9/19,0
category288,2023/9/20,0
category288,2023/9/21,0.04
category288,2023/9/22,0.525142857142857
category288,2023/9/23,0
category288,2023/9/24,0.08
category288,2023/9/25,0.02
category288,2023/9/26,0
category288,2023/9/27,0
category288,2023/9/28,0.04
category288,2023/9/29,0.8434761904761905
category288,2023/9/30,0
category289,2023/7/1,28.66268170638766
category289,2023/7/2,25.679212815134207
category289,2023/7/3,24.250532128583604
category289,2023/7/4,21.44496264812652
category289,2023/7/5,21.62617764
category289,2023/7/6,24.849143350082223
category289,2023/7/7,26.53807200144765
category289,2023/7/8,29.00933750862911
category289,2023/7/9,26.28659350542783
category289,2023/7/10,23.434758624907637
category289,2023/7/11,23.94557364021123
category289,2023/7/12,22.03220492918256
category289,2023/7/13,26.478279277395117
category289,2023/7/14,26.168856977894535
category289,2023/7/15,29.3420031142653
category289,2023/7/16,25.995207753498605
category289,2023/7/17,23.810237559187563
category289,2023/7/18,24.155231838363438
category289,2023/7/19,22.00612848413913
category289,2023/7/20,28.03342359169338
category289,2023/7/21,26.60612377740327
category289,2023/7/22,29.179420696682882
category289,2023/7/23,26.125863509056998
category289,2023/7/24,23.837852943802954
category289,2023/7/25,24.39375564788725
category289,2023/7/26,22.352400045910695
category289,2023/7/27,27.52705201882181
category289,2023/7/28,26.576123777403268
category289,2023/7/29,29.126087363349548
category289,2023/7/30,26.125863509056998
category289,2023/7/31,23.777852943802955
category289,2023/8/1,24.25375564788725
category289,2023/8/2,22.352400045910695
category289,2023/8/3,27.52705201882181
category289,2023/8/4,26.576123777403268
category289,2023/8/5,29.126087363349548
category289,2023/8/6,26.125863509056998
category289,2023/8/7,23.777852943802955
category289,2023/8/8,23.705264139395744
category289,2023/8/9,22.305733379244025
category289,2023/8/10,27.52705201882181
category289,2023/8/11,26.576123777403268
category289,2023/8/12,29.126087363349548
category289,2023/8/13,26.125863509056998
category289,2023/8/14,23.75785294380295
category289,2023/8/15,24.247088981220582
category289,2023/8/16,22.352400045910695
category289,2023/8/17,27.52705201882181
category289,2023/8/18,26.442770242049733
category289,2023/8/19,29.126087363349548
category289,2023/8/20,26.125863509056998
category289,2023/8/21,23.777852943802955
category289,2023/8/22,24.93995706373911
category289,2023/8/23,22.352400045910695
category289,2023/8/24,27.52705201882181
category289,2023/8/25,26.576123777403268
category289,2023/8/26,29.126087363349548
category289,2023/8/27,26.125863509056998
category289,2023/8/28,23.777852943802955
category289,2023/8/29,24.25375564788725
category289,2023/8/30,22.352400045910695
category289,2023/8/31,27.52705201882181
category289,2023/9/1,26.576123777403268
category289,2023/9/2,29.126087363349548
category289,2023/9/3,26.125863509056998
category289,2023/9/4,23.777852943802955
category289,2023/9/5,24.25375564788725
category289,2023/9/6,22.352400045910695
category289,2023/9/7,27.52705201882181
category289,2023/9/8,26.576123777403268
category289,2023/9/9,29.282087363349547
category289,2023/9/10,26.125863509056998
category289,2023/9/11,23.777852943802955
category289,2023/9/12,24.25375564788725
category289,2023/9/13,22.352400045910695
category289,2023/9/14,27.52705201882181
category289,2023/9/15,26.576123777403268
category289,2023/9/16,29.126087363349548
category289,2023/9/17,26.125863509056998
category289,2023/9/18,23.777852943802955
category289,2023/9/19,24.25375564788725
category289,2023/9/20,22.352400045910695
category289,2023/9/21,27.52705201882181
category289,2023/9/22,26.576123777403268
category289,2023/9/23,29.126087363349548
category289,2023/9/24,26.125863509056998
category289,2023/9/25,23.777852943802955
category289,2023/9/26,24.25375564788725
category289,2023/9/27,22.352400045910695
category289,2023/9/28,27.52705201882181
category289,2023/9/29,26.985830011018006
category289,2023/9/30,29.126087363349548
category29,2023/7/1,585.504194809189
category29,2023/7/2,503.16700380045836
category29,2023/7/3,686.98913264505
category29,2023/7/4,589.296505697521
category29,2023/7/5,542.713858996786
category29,2023/7/6,497.3436494309299
category29,2023/7/7,468.8796096573504
category29,2023/7/8,444.7850613052593
category29,2023/7/9,465.79759836438774
category29,2023/7/10,478.56567191776577
category29,2023/7/11,487.7407210646234
category29,2023/7/12,487.1855809093769
category29,2023/7/13,484.2231987702152
category29,2023/7/14,483.3482850604773
category29,2023/7/15,435.0649968735455
category29,2023/7/16,443.783434725348
category29,2023/7/17,498.5755877337782
category29,2023/7/18,510.1993934255817
category29,2023/7/19,523.5601072166686
category29,2023/7/20,491.9918749661749
category29,2023/7/21,480.8354274736198
category29,2023/7/22,435.89685483742073
category29,2023/7/23,447.73501978779524
category29,2023/7/24,491.41726739398723
category29,2023/7/25,501.9078417591463
category29,2023/7/26,519.2522075672982
category29,2023/7/27,493.7454381845657
category29,2023/7/28,479.5782846164769
category29,2023/7/29,430.0317111592599
category29,2023/7/30,446.3825197877952
category29,2023/7/31,490.05004050323095
category29,2023/8/1,501.9078417591463
category29,2023/8/2,521.0368742339649
category29,2023/8/3,494.85883174198875
category29,2023/8/4,480.9457855860955
category29,2023/8/5,433.36754449259314
category29,2023/8/6,447.73501978779524
category29,2023/8/7,492.7300405032309
category29,2023/8/8,498.70494948841093
category29,2023/8/9,519.2522075672982
category29,2023/8/10,492.43266507532206
category29,2023/8/11,479.5782846164769
category29,2023/8/12,430.42171115925987
category29,2023/8/13,446.3825197877952
category29,2023/8/14,488.7372673939872
category29,2023/8/15,501.9078417591463
category29,2023/8/16,521.0368742339649
category29,2023/8/17,494.85883174198875
category29,2023/8/18,481.17332239337435
category29,2023/8/19,433.36754449259314
category29,2023/8/20,447.73501978779524
category29,2023/8/21,492.7300405032309
category29,2023/8/22,500.27284175914633
category29,2023/8/23,519.2522075672982
category29,2023/8/24,490.6791018569313
category29,2023/8/25,479.5782846164769
category29,2023/8/26,430.42171115925987
category29,2023/8/27,446.3825197877952
category29,2023/8/28,488.7372673939872
category29,2023/8/29,501.9078417591463
category29,2023/8/30,522.2911599482507
category29,2023/8/31,496.1716048512324
category29,2023/9/1,484.7324253376484
category29,2023/9/2,433.36754449259314
category29,2023/9/3,447.7039086766841
category29,2023/9/4,492.7300405032309
category29,2023/9/5,501.1314131877178
category29,2023/9/6,523.5450647101554
category29,2023/9/7,490.6791018569313
category29,2023/9/8,480.8354274736198
category29,2023/9/9,451.86691700188055
category29,2023/9/10,448.90297300416955
category29,2023/9/11,488.0843134108106
category29,2023/9/12,506.3747153533884
category29,2023/9/13,490.5907005287322
category29,2023/9/14,485.00748703097406
category29,2023/9/15,485.18161717280947
category29,2023/9/16,431.1629990380477
category29,2023/9/17,441.5789948835806
category29,2023/9/18,489.8881983979678
category29,2023/9/19,503.2386528851801
category29,2023/9/20,527.5546235336849
category29,2023/9/21,502.17235392873295
category29,2023/9/22,488.118631931055
category29,2023/9/23,431.8786050986538
category29,2023/9/24,446.35140867668406
category29,2023/9/25,492.7300405032309
category29,2023/9/26,502.26430207660667
category29,2023/9/27,527.6355647101556
category29,2023/9/28,498.2506919306004
category29,2023/9/29,480.35480522925434
category29,2023/9/30,431.8786050986538
category290,2023/7/1,33.950533248170245
category290,2023/7/2,32.39399795159548
category290,2023/7/3,31.99571136391415
category290,2023/7/4,31.657985813406867
category290,2023/7/5,34.38976823858404
category290,2023/7/6,39.63427114577888
category290,2023/7/7,44.96208599314464
category290,2023/7/8,40.2231201345729
category290,2023/7/9,37.294173255237
category290,2023/7/10,37.59599902707993
category290,2023/7/11,44.206277137323596
category290,2023/7/12,43.865704611709205
category290,2023/7/13,46.015332262442506
category290,2023/7/14,45.34304706854169
category290,2023/7/15,45.88472118201032
category290,2023/7/16,45.31815376438388
category290,2023/7/17,45.13053169413277
category290,2023/7/18,45.098869521338244
category290,2023/7/19,45.045583832420554
category290,2023/7/20,45.33169492092113
category290,2023/7/21,45.04404510796351
category290,2023/7/22,45.52300655957366
category290,2023/7/23,44.09375524251331
category290,2023/7/24,44.288124020336554
category290,2023/7/25,44.2701648357303
category290,2023/7/26,43.62043732217698
category290,2023/7/27,45.09331447892304
category290,2023/7/28,45.10347992804539
category290,2023/7/29,46.006548664527536
category290,2023/7/30,44.731620979923484
category290,2023/7/31,44.74938599059884
category290,2023/8/1,44.61707005718585
category290,2023/8/2,43.950511131700786
category290,2023/8/3,45.09331447892304
category290,2023/8/4,45.10347992804539
category290,2023/8/5,46.006548664527536
category290,2023/8/6,44.731620979923484
category290,2023/8/7,44.74938599059884
category290,2023/8/8,44.98553924988084
category290,2023/8/9,43.950511131700786
category290,2023/8/10,45.09331447892304
category290,2023/8/11,45.10347992804539
category290,2023/8/12,46.006548664527536
category290,2023/8/13,44.731620979923484
category290,2023/8/14,44.74938599059884
category290,2023/8/15,44.61707005718585
category290,2023/8/16,43.950511131700786
category290,2023/8/17,45.09331447892304
category290,2023/8/18,45.9274144179704
category290,2023/8/19,46.006548664527536
category290,2023/8/20,44.731620979923484
category290,2023/8/21,44.74938599059884
category290,2023/8/22,45.03227285438865
category290,2023/8/23,44.810493334682995
category290,2023/8/24,45.236404976660594
category290,2023/8/25,45.01790849947396
category290,2023/8/26,45.96357829176305
category290,2023/8/27,44.45095874020242
category290,2023/8/28,44.767617323765144
category290,2023/8/29,44.30118162286475
category290,2023/8/30,43.950511131700786
category290,2023/8/31,45.09331447892304
category290,2023/9/1,45.10347992804539
category290,2023/9/2,46.006548664527536
category290,2023/9/3,44.731620979923484
category290,2023/9/4,44.74938599059884
category290,2023/9/5,44.61707005718585
category290,2023/9/6,43.950511131700786
category290,2023/9/7,45.09331447892304
category290,2023/9/8,45.10347992804539
category290,2023/9/9,46.896768868738256
category290,2023/9/10,44.731620979923484
category290,2023/9/11,44.74938599059884
category290,2023/9/12,44.61707005718585
category290,2023/9/13,43.950511131700786
category290,2023/9/14,45.09331447892304
category290,2023/9/15,45.10347992804539
category290,2023/9/16,46.006548664527536
category290,2023/9/17,44.731620979923484
category290,2023/9/18,44.74938599059884
category290,2023/9/19,44.61707005718585
category290,2023/9/20,43.950511131700786
category290,2023/9/21,45.09331447892304
category290,2023/9/22,45.10347992804539
category290,2023/9/23,46.006548664527536
category290,2023/9/24,44.731620979923484
category290,2023/9/25,44.74938599059884
category290,2023/9/26,44.61707005718585
category290,2023/9/27,43.950511131700786
category290,2023/9/28,45.09331447892304
category290,2023/9/29,45.63819787676334
category290,2023/9/30,46.006548664527536
category291,2023/7/1,48.007958985458984
category291,2023/7/2,48.790324064824055
category291,2023/7/3,44.43457070707072
category291,2023/7/4,46.35717399267398
category291,2023/7/5,53.59857070707069
category291,2023/7/6,50.059832611832604
category291,2023/7/7,46.35095898545898
category291,2023/7/8,47.58745898545897
category291,2023/7/9,46.41074469974469
category291,2023/7/10,46.06967327117327
category291,2023/7/11,46.77243589743589
category291,2023/7/12,52.218737373737376
category291,2023/7/13,49.32593517593517
category291,2023/7/14,45.90229231879231
category291,2023/7/15,48.08317327117325
category291,2023/7/16,46.559244699744696
category291,2023/7/17,45.94967327117327
category291,2023/7/18,47.07243589743589
category291,2023/7/19,52.08673737373738
category291,2023/7/20,49.04593517593517
category291,2023/7/21,45.90229231879231
category291,2023/7/22,48.889173271173256
category291,2023/7/23,46.559244699744696
category291,2023/7/24,45.62967327117327
category291,2023/7/25,46.98393589743589
category291,2023/7/26,52.08673737373738
category291,2023/7/27,49.00593517593517
category291,2023/7/28,45.90229231879231
category291,2023/7/29,48.08317327117325
category291,2023/7/30,46.559244699744696
category291,2023/7/31,45.94967327117327
category291,2023/8/1,47.07243589743589
category291,2023/8/2,52.08673737373738
category291,2023/8/3,49.04593517593517
category291,2023/8/4,45.90229231879231
category291,2023/8/5,48.889173271173256
category291,2023/8/6,46.559244699744696
category291,2023/8/7,45.62967327117327
category291,2023/8/8,49.05160256410256
category291,2023/8/9,52.14673737373738
category291,2023/8/10,49.00593517593517
category291,2023/8/11,46.16229231879232
category291,2023/8/12,47.97717327117325
category291,2023/8/13,46.559244699744696
category291,2023/8/14,45.50967327117327
category291,2023/8/15,46.60660256410256
category291,2023/8/16,52.158737373737374
category291,2023/8/17,49.10593517593517
category291,2023/8/18,50.08110256410256
category291,2023/8/19,48.50350660450659
category291,2023/8/20,46.3135304140304
category291,2023/8/21,46.029673271173266
category291,2023/8/22,51.738435897435885
category291,2023/8/23,51.28673737373738
category291,2023/8/24,48.46022089022088
category291,2023/8/25,46.49379231879231
category291,2023/8/26,47.97717327117325
category291,2023/8/27,46.559244699744696
category291,2023/8/28,46.0130066045066
category291,2023/8/29,46.96660256410256
category291,2023/8/30,52.158737373737374
category291,2023/8/31,48.945935175935176
category291,2023/9/1,45.90229231879231
category291,2023/9/2,48.08317327117325
category291,2023/9/3,46.559244699744696
category291,2023/9/4,46.40967327117327
category291,2023/9/5,47.07243589743589
category291,2023/9/6,52.08673737373738
category291,2023/9/7,48.885935175935174
category291,2023/9/8,45.90229231879231
category291,2023/9/9,52.44726923076922
category291,2023/9/10,46.97957803307802
category291,2023/9/11,46.06395898545898
category291,2023/9/12,47.043935897435894
category291,2023/9/13,51.62673737373738
category291,2023/9/14,48.84260184260184
category291,2023/9/15,45.962292318792315
category291,2023/9/16,49.23183993783993
category291,2023/9/17,46.74457803307802
category291,2023/9/18,46.1330066045066
category291,2023/9/19,46.923935897435896
category291,2023/9/20,51.62673737373738
category291,2023/9/21,48.845935175935175
category291,2023/9/22,45.90229231879231
category291,2023/9/23,48.00583993783993
category291,2023/9/24,46.559244699744696
category291,2023/9/25,46.4530066045066
category291,2023/9/26,47.01243589743589
category291,2023/9/27,52.08673737373738
category291,2023/9/28,48.885935175935174
category291,2023/9/29,49.65479231879232
category291,2023/9/30,49.054506604506585
category292,2023/7/1,29.73748127402554
category292,2023/7/2,31.215780559167797
category292,2023/7/3,29.879655669247136
category292,2023/7/4,30.997289620372683
category292,2023/7/5,33.67000759615243
category292,2023/7/6,36.524785865741464
category292,2023/7/7,32.74966475418263
category292,2023/7/8,30.82812017572972
category292,2023/7/9,33.40967883928838
category292,2023/7/10,31.111264290094883
category292,2023/7/11,35.23702273342107
category292,2023/7/12,36.84577536194431
category292,2023/7/13,45.46620903562357
category292,2023/7/14,39.4143034503411
category292,2023/7/15,35.41642144193932
category292,2023/7/16,36.14854734323101
category292,2023/7/17,34.07077427185793
category292,2023/7/18,37.51856302316527
category292,2023/7/19,36.21831966411842
category292,2023/7/20,50.40390972024359
category292,2023/7/21,41.790987453674255
category292,2023/7/22,37.75185592212337
category292,2023/7/23,35.49677607208954
category292,2023/7/24,34.74585181653548
category292,2023/7/25,38.24830730797597
category292,2023/7/26,35.5715394443382
category292,2023/7/27,51.394369805933266
category292,2023/7/28,46.12104672666061
category292,2023/7/29,39.84666078226138
category292,2023/7/30,36.3699137239114
category292,2023/7/31,35.47897447165814
category292,2023/8/1,38.59913755615916
category292,2023/8/2,35.19344420624296
category292,2023/8/3,51.007703139266596
category292,2023/8/4,47.582713393327275
category292,2023/8/5,41.18841902401962
category292,2023/8/6,38.03808402735148
category292,2023/8/7,34.87227313058659
category292,2023/8/8,42.95029195574508
category292,2023/8/9,39.078391300144034
category292,2023/8/10,53.24905776855544
category292,2023/8/11,45.90909795321184
category292,2023/8/12,41.435706011541896
category292,2023/8/13,38.896405702092494
category292,2023/8/14,36.40150985294352
category292,2023/8/15,40.01065986718147
category292,2023/8/16,38.05821533211764
category292,2023/8/17,52.03346712528057
category292,2023/8/18,53.16936227343268
category292,2023/8/19,45.585725050252734
category292,2023/8/20,40.13655472165531
category292,2023/8/21,36.014742561740235
category292,2023/8/22,45.18125308507468
category292,2023/8/23,39.52564398831608
category292,2023/8/24,53.350391101888775
category292,2023/8/25,46.996931054774535
category292,2023/8/26,42.60980857564446
category292,2023/8/27,40.46695182263861
category292,2023/8/28,35.299456847454515
category292,2023/8/29,41.975162864184455
category292,2023/8/30,41.233166553985704
category292,2023/8/31,53.731132833900276
category292,2023/9/1,47.379574143688025
category292,2023/9/2,40.28237267820857
category292,2023/9/3,38.32326636768339
category292,2023/9/4,34.68352188183535
category292,2023/9/5,40.01637415289575
category292,2023/9/6,37.685143436692805
category292,2023/9/7,51.8982876381011
category292,2023/9/8,44.9412848218987
category292,2023/9/9,46.04184091999804
category292,2023/9/10,38.493045839732645
category292,2023/9/11,36.49579556722924
category292,2023/9/12,40.33951701003861
category292,2023/9/13,36.85318436308668
category292,2023/9/14,50.23521163077509
category292,2023/9/15,43.15483593852273
category292,2023/9/16,43.48152569321249
category292,2023/9/17,38.94177311245992
category292,2023/9/18,34.892273130586595
category292,2023/9/19,40.31951701003861
category292,2023/9/20,35.60179675427972
category292,2023/9/21,50.94530686887034
category292,2023/9/22,43.793192614526454
category292,2023/9/23,43.733525693212485
category292,2023/9/24,38.83536052504733
category292,2023/9/25,36.38125011268378
category292,2023/9/26,40.26355741407902
category292,2023/9/27,35.60179675427972
category292,2023/9/28,50.44664020220366
category292,2023/9/29,54.161662095045905
category292,2023/9/30,48.57381656793044
category293,2023/7/1,228.14823600470797
category293,2023/7/2,256.3524975923673
category293,2023/7/3,257.7392111365332
category293,2023/7/4,268.35223520328566
category293,2023/7/5,276.14432828810396
category293,2023/7/6,273.4898761390696
category293,2023/7/7,295.562767029127
category293,2023/7/8,303.922248098856
category293,2023/7/9,315.22771933595226
category293,2023/7/10,1795.2602786769858
category293,2023/7/11,490.2233760010775
category293,2023/7/12,1151.3086313141857
category293,2023/7/13,402.2686479720085
category293,2023/7/14,506.5929125593772
category293,2023/7/15,610.9435248717922
category293,2023/7/16,1205.0343694043274
category293,2023/7/17,785.8865624828388
category293,2023/7/18,1597.7566666666667
category293,2023/7/19,967.1747612665115
category293,2023/7/20,717.3284139880587
category293,2023/7/21,1254.9947521367524
category293,2023/7/22,1376.4404001554
category293,2023/7/23,843.5226245143745
category293,2023/7/24,1380.5376223776225
category293,2023/7/25,903.4894465811967
category293,2023/7/26,939.0703168220671
category293,2023/7/27,1312.5887334887334
category293,2023/7/28,1645.807111111111
category293,2023/7/29,847.4342911810412
category293,2023/7/30,1380.8242890442891
category293,2023/7/31,841.6870689588192
category293,2023/8/1,883.2987521367523
category293,2023/8/2,1412.5620668220668
category293,2023/8/3,1309.4687334887335
category293,2023/8/4,1224.9410021367523
category293,2023/8/5,1383.6759557109556
category293,2023/8/6,843.5226245143745
category293,2023/8/7,845.9763745143745
category293,2023/8/8,1640.4827777777775
category293,2023/8/9,1411.2820668220668
category293,2023/8/10,1313.144289044289
category293,2023/8/11,1647.6426666666666
category293,2023/8/12,847.4342911810412
category293,2023/8/13,845.9763745143745
category293,2023/8/14,1377.1487334887338
category293,2023/8/15,1596.2077777777774
category293,2023/8/16,1413.1176223776224
category293,2023/8/17,1311.3042890442891
category293,2023/8/18,1449.986557692308
category293,2023/8/19,847.4342911810412
category293,2023/8/20,1380.8242890442891
category293,2023/8/21,1377.7087334887337
category293,2023/8/22,1621.8283333333334
category293,2023/8/23,1413.1176223776224
category293,2023/8/24,1313.144289044289
category293,2023/8/25,1224.9410021367523
category293,2023/8/26,1383.6759557109556
category293,2023/8/27,1379.5442890442891
category293,2023/8/28,1379.5442890442891
category293,2023/8/29,1598.043333333333
category293,2023/8/30,1413.1176223776224
category293,2023/8/31,1313.144289044289
category293,2023/9/1,1647.6426666666666
category293,2023/9/2,1383.6759557109556
category293,2023/9/3,1379.5442890442891
category293,2023/9/4,1379.5442890442891
category293,2023/9/5,1598.043333333333
category293,2023/9/6,1413.1176223776224
category293,2023/9/7,1311.3042890442891
category293,2023/9/8,1647.6426666666666
category293,2023/9/9,1436.1909557109557
category293,2023/9/10,1379.5442890442891
category293,2023/9/11,1379.5442890442891
category293,2023/9/12,1598.043333333333
category293,2023/9/13,1413.1176223776224
category293,2023/9/14,1311.3042890442891
category293,2023/9/15,1647.6426666666666
category293,2023/9/16,1383.6759557109556
category293,2023/9/17,1379.5442890442891
category293,2023/9/18,1379.5442890442891
category293,2023/9/19,1598.043333333333
category293,2023/9/20,1413.1176223776224
category293,2023/9/21,1311.3042890442891
category293,2023/9/22,1647.6426666666666
category293,2023/9/23,1383.6759557109556
category293,2023/9/24,1379.5442890442891
category293,2023/9/25,1379.5442890442891
category293,2023/9/26,1598.043333333333
category293,2023/9/27,1413.1176223776224
category293,2023/9/28,1311.3042890442891
category293,2023/9/29,1670.8383333333334
category293,2023/9/30,1383.6759557109556
category294,2023/7/1,0.25172311275953174
category294,2023/7/2,0.2336802098604491
category294,2023/7/3,0.21402374365807725
category294,2023/7/4,0.31792332687909636
category294,2023/7/5,0.14598031869380798
category294,2023/7/6,1.0061081318743759
category294,2023/7/7,0.17071689925732056
category294,2023/7/8,0.32223194199072935
category294,2023/7/9,0.34108002384286407
category294,2023/7/10,0.33383817222057066
category294,2023/7/11,0.3416846633362995
category294,2023/7/12,0.1896615283919883
category294,2023/7/13,1.0034017644231807
category294,2023/7/14,0.17071689925732056
category294,2023/7/15,0.32223194199072935
category294,2023/7/16,0.34108002384286407
category294,2023/7/17,0.33383817222057066
category294,2023/7/18,0.3416846633362995
category294,2023/7/19,0.1896615283919883
category294,2023/7/20,1.0034017644231807
category294,2023/7/21,0.17071689925732056
category294,2023/7/22,0.32223194199072935
category294,2023/7/23,0.34108002384286407
category294,2023/7/24,0.33383817222057066
category294,2023/7/25,0.3416846633362995
category294,2023/7/26,0.1896615283919883
category294,2023/7/27,1.0034017644231807
category294,2023/7/28,0.17071689925732056
category294,2023/7/29,0.32223194199072935
category294,2023/7/30,0.34108002384286407
category294,2023/7/31,0.33383817222057066
category294,2023/8/1,0.3416846633362995
category294,2023/8/2,0.1896615283919883
category294,2023/8/3,1.0034017644231807
category294,2023/8/4,0.17071689925732056
category294,2023/8/5,0.32223194199072935
category294,2023/8/6,0.34108002384286407
category294,2023/8/7,0.33383817222057066
category294,2023/8/8,0.3618881327843008
category294,2023/8/9,0.1896615283919883
category294,2023/8/10,1.0034017644231807
category294,2023/8/11,0.17071689925732056
category294,2023/8/12,0.32223194199072935
category294,2023/8/13,0.34108002384286407
category294,2023/8/14,0.33383817222057066
category294,2023/8/15,0.3416846633362995
category294,2023/8/16,0.1896615283919883
category294,2023/8/17,1.0034017644231807
category294,2023/8/18,0.1898073811144401
category294,2023/8/19,0.32223194199072935
category294,2023/8/20,0.34108002384286407
category294,2023/8/21,0.33383817222057066
category294,2023/8/22,0.5349973568347515
category294,2023/8/23,0.1896615283919883
category294,2023/8/24,1.0034017644231807
category294,2023/8/25,0.17071689925732056
category294,2023/8/26,0.32223194199072935
category294,2023/8/27,0.34108002384286407
category294,2023/8/28,0.33383817222057066
category294,2023/8/29,0.3416846633362995
category294,2023/8/30,0.1896615283919883
category294,2023/8/31,1.0034017644231807
category294,2023/9/1,0.17071689925732056
category294,2023/9/2,0.32223194199072935
category294,2023/9/3,0.34108002384286407
category294,2023/9/4,0.33383817222057066
category294,2023/9/5,0.3416846633362995
category294,2023/9/6,0.1896615283919883
category294,2023/9/7,1.0034017644231807
category294,2023/9/8,0.17071689925732056
category294,2023/9/9,0.3519182440760845
category294,2023/9/10,0.34108002384286407
category294,2023/9/11,0.33383817222057066
category294,2023/9/12,0.3416846633362995
category294,2023/9/13,0.1896615283919883
category294,2023/9/14,1.0034017644231807
category294,2023/9/15,0.17071689925732056
category294,2023/9/16,0.32223194199072935
category294,2023/9/17,0.34108002384286407
category294,2023/9/18,0.33383817222057066
category294,2023/9/19,0.3416846633362995
category294,2023/9/20,0.1896615283919883
category294,2023/9/21,1.0034017644231807
category294,2023/9/22,0.17071689925732056
category294,2023/9/23,0.32223194199072935
category294,2023/9/24,0.34108002384286407
category294,2023/9/25,0.33383817222057066
category294,2023/9/26,0.3416846633362995
category294,2023/9/27,0.1896615283919883
category294,2023/9/28,1.0034017644231807
category294,2023/9/29,0.36402959275577246
category294,2023/9/30,0.32223194199072935
category295,2023/7/1,84.4046548353607
category295,2023/7/2,103.01925961090807
category295,2023/7/3,108.28963523162767
category295,2023/7/4,99.80024788693704
category295,2023/7/5,107.99276653432436
category295,2023/7/6,105.83847813471648
category295,2023/7/7,104.51231688154321
category295,2023/7/8,90.39324801764432
category295,2023/7/9,101.75782464683061
category295,2023/7/10,104.32640214593968
category295,2023/7/11,102.61863340011803
category295,2023/7/12,102.57938974277026
category295,2023/7/13,104.70135548429073
category295,2023/7/14,107.45064412684508
category295,2023/7/15,94.05337756869184
category295,2023/7/16,101.04774251001318
category295,2023/7/17,105.89076073179827
category295,2023/7/18,100.70180670262197
category295,2023/7/19,103.88872061190114
category295,2023/7/20,103.53103802397327
category295,2023/7/21,106.33759284479378
category295,2023/7/22,95.00937756869185
category295,2023/7/23,101.88036588663655
category295,2023/7/24,104.95373547927302
category295,2023/7/25,102.79500607088656
category295,2023/7/26,102.98862783800834
category295,2023/7/27,104.5334189763542
category295,2023/7/28,106.68964412684507
category295,2023/7/29,95.00937756869185
category295,2023/7/30,101.04774251001318
category295,2023/7/31,105.64623547927302
category295,2023/8/1,101.29950607088657
category295,2023/8/2,102.74059753497804
category295,2023/8/3,104.5334189763542
category295,2023/8/4,106.4309261781271
category295,2023/8/5,95.00937756869185
category295,2023/8/6,101.8049719472426
category295,2023/8/7,105.64623547927302
category295,2023/8/8,104.86954683639888
category295,2023/8/9,102.21916896354948
category295,2023/8/10,104.5334189763542
category295,2023/8/11,106.18519890539983
category295,2023/8/12,95.00937756869185
category295,2023/8/13,99.1895758433465
category295,2023/8/14,107.61093152623681
category295,2023/8/15,101.15662728300777
category295,2023/8/16,102.68726420164471
category295,2023/8/17,102.9579521653874
category295,2023/8/18,113.35925597813433
category295,2023/8/19,100.43424717404125
category295,2023/8/20,106.12855718208829
category295,2023/8/21,101.29936011933883
category295,2023/8/22,101.84634928106254
category295,2023/8/23,103.4589813733619
category295,2023/8/24,103.24475441868962
category295,2023/8/25,107.50840911261004
category295,2023/8/26,94.33242746861274
category295,2023/8/27,102.09239618966686
category295,2023/8/28,105.58976073179826
