品类,日期,预测销量
category235,2023-08-18,10.026179266669299
category235,2023-08-19,9.88382268548433
category235,2023-08-20,9.96549129577299
category235,2023-08-21,9.663686275277673
category235,2023-08-22,9.964886585647998
category235,2023-08-23,10.043653050054715
category235,2023-08-24,10.082980781147151
category235,2023-08-25,10.053727534393905
category235,2023-08-26,10.107336556950294
category235,2023-08-27,10.1077031924934
category235,2023-08-28,9.763787374724881
category235,2023-08-29,10.084906028190021
category235,2023-08-30,10.141063796944563
category235,2023-08-31,10.767904897020962
category235,2023-09-01,10.362926035700784
category235,2023-09-02,9.97384667062142
category235,2023-09-03,9.48973153563087
category235,2023-09-04,8.72270935535661
category235,2023-09-05,9.470063139647905
category235,2023-09-06,9.414635521997543
category235,2023-09-07,10.248071036833053
category235,2023-09-08,10.151973028027935
category235,2023-09-09,10.843404045700224
category235,2023-09-10,10.382100654021606
category235,2023-09-11,9.358468993272538
category235,2023-09-12,9.941308017869812
category235,2023-09-13,10.247026944420805
category235,2023-09-14,10.406304456940966
category235,2023-09-15,10.383853328004543
category235,2023-09-16,10.71962846477119
category235,2023-09-17,10.768739854356266
category235,2023-09-18,10.493904942609827
category235,2023-09-19,10.787011198341977
category235,2023-09-20,10.876765787575561
category235,2023-09-21,10.851845152654928
category235,2023-09-22,10.742287071846848
category235,2023-09-23,11.019854323308836
category235,2023-09-24,10.858831836536348
category235,2023-09-25,10.712818714111702
category235,2023-09-26,10.779835585844639
category235,2023-09-27,10.776423308159554
category235,2023-09-28,10.858221971484534
category235,2023-09-29,11.571998785293342
category235,2023-09-30,10.854569051305296
category236,2023-07-01,432.88476047680086
category236,2023-07-02,422.65266384858575
category236,2023-07-03,422.2183771751479
category236,2023-07-04,435.28864266654193
category236,2023-07-05,457.2124683999255
category236,2023-07-06,474.7469318188462
category236,2023-07-07,473.97867882992347
category236,2023-07-08,460.6632618060289
category236,2023-07-09,438.1582028748144
category236,2023-07-10,451.99120299282777
category236,2023-07-11,468.8872183448455
category236,2023-07-12,487.8743830694043
category236,2023-07-13,477.7066650341665
category236,2023-07-14,469.93906114985
category236,2023-07-15,470.7119625547708
category236,2023-07-16,452.14603209164284
category236,2023-07-17,465.34489316191866
category236,2023-07-18,489.5693858705248
category236,2023-07-19,477.5831435892165
category236,2023-07-20,469.2334823463006
category236,2023-07-21,475.31788871486805
category236,2023-07-22,467.3914878750855
category236,2023-07-23,445.7524374787824
category236,2023-07-24,460.2950670544271
category236,2023-07-25,473.18599508741727
category236,2023-07-26,480.28484461981986
category236,2023-07-27,468.66491689420866
category236,2023-07-28,468.3058621214152
category236,2023-07-29,487.26730309797136
category236,2023-07-30,461.3729541034951
category236,2023-07-31,536.3777522599204
category236,2023-08-01,506.42167820806276
category236,2023-08-02,499.5846591636398
category236,2023-08-03,498.65456264251384
category236,2023-08-04,518.9713762259792
category236,2023-08-05,481.3187599454003
category236,2023-08-06,461.5445542937996
category236,2023-08-07,472.1701757529476
category236,2023-08-08,505.3639688777471
category236,2023-08-09,498.92191883128805
category236,2023-08-10,488.56123804148956
category236,2023-08-11,473.15532700083406
category236,2023-08-12,477.9508747179954
category236,2023-08-13,455.4428206788482
category236,2023-08-14,464.1680783014917
category236,2023-08-15,471.2224261808055
category236,2023-08-16,488.2649946849865
category236,2023-08-17,474.2922698929093
category236,2023-08-18,475.0987564251629
category236,2023-08-19,468.0451914411273
category236,2023-08-20,448.04583371894455
category236,2023-08-21,458.87055882869646
category236,2023-08-22,474.942264053982
category236,2023-08-23,472.53156391806556
category236,2023-08-24,477.28360611726634
category236,2023-08-25,468.55958848079206
category236,2023-08-26,456.08341224651235
category236,2023-08-27,447.06917186325626
category236,2023-08-28,469.894855119685
category236,2023-08-29,525.9082527174781
category236,2023-08-30,480.43215000580415
category236,2023-08-31,520.3140024088943
category236,2023-09-01,498.7904711849518
category236,2023-09-02,508.11049700207263
category236,2023-09-03,470.56774583795266
category236,2023-09-04,505.4335718105938
category236,2023-09-05,498.01859924988656
category236,2023-09-06,505.8696328036955
category236,2023-09-07,499.1325034204285
category236,2023-09-08,504.7342868396238
category236,2023-09-09,480.1058746210472
category236,2023-09-10,464.3453577614974
category236,2023-09-11,469.0898581578003
category236,2023-09-12,492.88884961784845
category236,2023-09-13,499.43297821780806
category236,2023-09-14,497.34918131880056
category236,2023-09-15,480.60391101439234
category236,2023-09-16,468.93669726863317
category236,2023-09-17,451.59377665920977
category236,2023-09-18,467.09147577266225
category236,2023-09-19,494.20533402734486
category236,2023-09-20,501.11419068525123
category236,2023-09-21,476.6602267150315
category236,2023-09-22,467.74501472895054
category236,2023-09-23,455.72650123815066
category236,2023-09-24,447.91175966244657
category236,2023-09-25,460.5111200912693
category236,2023-09-26,479.1153887406988
category236,2023-09-27,470.5359169102745
category236,2023-09-28,479.73883150616683
category236,2023-09-29,488.14758488197685
category236,2023-09-30,477.3073754393348
category237,2023-07-01,2739.0763435209565
category237,2023-07-02,2804.0799329045303
category237,2023-07-03,2897.678223556934
category237,2023-07-04,2948.6265163862154
category237,2023-07-05,2997.7446247813705
category237,2023-07-06,3016.154522527165
category237,2023-07-07,2975.0454613701318
category237,2023-07-08,3013.8979827915214
category237,2023-07-09,3015.9979312306846
category237,2023-07-10,3077.411252680146
category237,2023-07-11,3150.623290487197
category237,2023-07-12,3244.5050252479327
category237,2023-07-13,3297.155489723167
category237,2023-07-14,3281.7996632806594
category237,2023-07-15,3296.78482981638
category237,2023-07-16,3239.328459626471
category237,2023-07-17,3535.2232979073533
category237,2023-07-18,3530.3065750183905
category237,2023-07-19,3652.7306677912725
category237,2023-07-20,3586.8716752136743
category237,2023-07-21,3518.5465951416995
category237,2023-07-22,3502.1271824432856
category237,2023-07-23,3509.3208014909055
category237,2023-07-24,3653.47421001221
category237,2023-07-25,3663.32928144078
category237,2023-07-26,3701.488868742367
category237,2023-07-27,3616.7113925518906
category237,2023-07-28,3565.732944348048
category237,2023-07-29,3602.7888491099525
category237,2023-07-30,3623.4171824432856
category237,2023-07-31,4039.7729719169715
category237,2023-08-01,4228.396136752137
category237,2023-08-02,5093.949053724054
category237,2023-08-03,7364.969555555555
category237,2023-08-04,7463.02357142857
category237,2023-08-05,7255.824783549782
category237,2023-08-06,5907.268571428572
category237,2023-08-07,5551.1025714285715
category237,2023-08-08,5044.509666666668
category237,2023-08-09,4748.466823842825
category237,2023-08-10,4324.370180985682
category237,2023-08-11,4347.351560106561
category237,2023-08-12,4507.8234569319575
category237,2023-08-13,4657.533966699968
category237,2023-08-14,4916.471538128539
category237,2023-08-15,5149.915585747586
category237,2023-08-16,6558.619926406927
category237,2023-08-17,6662.269047619047
category237,2023-08-18,6326.60638095238
category237,2023-08-19,5921.382714285715
category237,2023-08-20,5610.674666666667
category237,2023-08-21,5174.803000000001
category237,2023-08-22,5262.453
category237,2023-08-23,5224.710333333333
category237,2023-08-24,5232.835380952381
category237,2023-08-25,5562.222047619048
category237,2023-08-26,5524.9170476190475
category237,2023-08-27,5423.430380952382
category237,2023-08-28,5761.237714285716
category237,2023-08-29,5913.171047619049
category237,2023-08-30,5705.277714285714
category237,2023-08-31,5872.483714285715
category237,2023-09-01,7126.39
category237,2023-09-02,6641.8240000000005
category237,2023-09-03,6291.298000000001
category237,2023-09-04,5771.058904761905
category237,2023-09-05,5377.624450216451
category237,2023-09-06,5249.177545454546
category237,2023-09-07,5555.694212121211
category237,2023-09-08,5569.929212121211
category237,2023-09-09,5837.399238095237
category237,2023-09-10,5950.809164502166
category237,2023-09-11,6206.429164502167
category237,2023-09-12,6205.974164502167
category237,2023-09-13,5996.468450216451
category237,2023-09-14,5434.208450216451
category237,2023-09-15,5290.158212121213
category237,2023-09-16,5501.0015454545455
category237,2023-09-17,5511.951333333333
category237,2023-09-18,5764.064380952381
category237,2023-09-19,6254.699380952382
category237,2023-09-20,5950.224380952382
category237,2023-09-21,5653.789380952382
category237,2023-09-22,5439.190333333335
category237,2023-09-23,5036.403
category237,2023-09-24,4588.5134761904765
category237,2023-09-25,4349.163666666667
category237,2023-09-26,4437.231394993895
category237,2023-09-27,4641.324823565325
category237,2023-09-28,4721.956547619048
category237,2023-09-29,5056.956404761905
category237,2023-09-30,5485.038023809525
category238,2023-07-01,289.7632222070617
category238,2023-07-02,223.28810118749664
category238,2023-07-03,230.87446454506517
category238,2023-07-04,231.6956388135398
category238,2023-07-05,223.86926053891392
category238,2023-07-06,268.9289668817201
category238,2023-07-07,234.11222683373708
category238,2023-07-08,226.24175079245714
category238,2023-07-09,236.96041823868487
category238,2023-07-10,238.68284371658228
category238,2023-07-11,232.51164641500293
category238,2023-07-12,240.97953381161744
category238,2023-07-13,252.79537669652996
category238,2023-07-14,233.09141476277492
category238,2023-07-15,240.7204319270039
category238,2023-07-16,239.30420937070386
category238,2023-07-17,236.52903947023125
category238,2023-07-18,239.2575824295801
category238,2023-07-19,234.7861843487495
category238,2023-07-20,255.06194526485396
category238,2023-07-21,242.7031763460882
category238,2023-07-22,237.30915360609535
category238,2023-07-23,237.3073786120906
category238,2023-07-24,237.6241128540247
category238,2023-07-25,246.96876284816543
category238,2023-07-26,238.67077517983108
category238,2023-07-27,244.9624682065666
category238,2023-07-28,237.08725863057214
category238,2023-07-29,239.6782734397958
category238,2023-07-30,239.62438463366016
category238,2023-07-31,245.59975434322328
category238,2023-08-01,334.3660278857299
category238,2023-08-02,258.5167598515638
category238,2023-08-03,240.63464475614245
category238,2023-08-04,250.04333386515012
category238,2023-08-05,236.7120180947921
category238,2023-08-06,402.58946267755965
category238,2023-08-07,273.2708662886178
category238,2023-08-08,248.2168479532389
category238,2023-08-09,251.70787035605974
category238,2023-08-10,236.49356974824695
category238,2023-08-11,412.6988506283688
category238,2023-08-12,294.2170972068224
category238,2023-08-13,249.35831401679877
category238,2023-08-14,252.66064961816335
category238,2023-08-15,238.75679213659245
category238,2023-08-16,372.68068396170224
category238,2023-08-17,325.72207332014847
category238,2023-08-18,248.35998393941304
category238,2023-08-19,240.873881640527
category238,2023-08-20,244.573566462176
category238,2023-08-21,307.0308784061466
category238,2023-08-22,280.7966094023452
category238,2023-08-23,243.54419563713566
category238,2023-08-24,241.0743581585822
category238,2023-08-25,239.1615053717577
category238,2023-08-26,314.42505252155667
category238,2023-08-27,253.66808270682904
category238,2023-08-28,234.19565193761025
category238,2023-08-29,245.8745373457728
category238,2023-08-30,235.7643048763861
category238,2023-08-31,326.3925246281875
category238,2023-09-01,355.66324618905014
category238,2023-09-02,278.02873314802264
category238,2023-09-03,268.10273889365055
category238,2023-09-04,253.6929968707032
category238,2023-09-05,301.1952740573308
category238,2023-09-06,406.7418068247541
category238,2023-09-07,298.31876748099273
category238,2023-09-08,252.7903487851572
category238,2023-09-09,284.8568928787312
category238,2023-09-10,339.74245308643896
category238,2023-09-11,371.04097349142074
category238,2023-09-12,335.17725403485855
category238,2023-09-13,270.89598486623896
category238,2023-09-14,272.78162229117316
category238,2023-09-15,347.0277575547759
category238,2023-09-16,415.01544571364315
category238,2023-09-17,406.6325953140427
category238,2023-09-18,283.6558170063212
category238,2023-09-19,252.27109286112776
category238,2023-09-20,326.3306601521785
category238,2023-09-21,359.53142190411927
category238,2023-09-22,400.98887977957725
category238,2023-09-23,298.62700824198606
category238,2023-09-24,247.47005669470065
category238,2023-09-25,265.4020634882389
category238,2023-09-26,283.2298326667983
category238,2023-09-27,371.59300126919857
category238,2023-09-28,335.67058592519044
category238,2023-09-29,252.33093561445006
category238,2023-09-30,243.05594562463722
category239,2023-07-01,388.33
category239,2023-07-02,403.33418213177634
category239,2023-07-03,404.50687509048004
category239,2023-07-04,413.17332999078235
category239,2023-07-05,409.6672496533111
category239,2023-07-06,413.0463181958796
category239,2023-07-07,410.85806559598893
category239,2023-07-08,408.81995529793244
category239,2023-07-09,409.99815515363224
category239,2023-07-10,410.8771299308875
category239,2023-07-11,422.1718264674133
category239,2023-07-12,414.1063063969119
category239,2023-07-13,423.11505513009683
category239,2023-07-14,416.03322370460427
category239,2023-07-15,420.0231579147746
category239,2023-07-16,422.992379565414
category239,2023-07-17,419.10924731906954
category239,2023-07-18,428.8370423510226
category239,2023-07-19,420.96283473430015
category239,2023-07-20,434.8968340140379
category239,2023-07-21,425.1546760041414
category239,2023-07-22,433.1370919958844
category239,2023-07-23,435.07993676357677
category239,2023-07-24,435.7406728484057
category239,2023-07-25,440.76216720504357
category239,2023-07-26,437.66811282890717
category239,2023-07-27,445.53428208856946
category239,2023-07-28,442.0568158227659
category239,2023-07-29,447.1558633206784
category239,2023-07-30,455.2943236465889
category239,2023-07-31,454.50805525832345
category239,2023-08-01,472.761219132991
category239,2023-08-02,467.5313427029195
category239,2023-08-03,458.3843206596035
category239,2023-08-04,462.0110374924217
category239,2023-08-05,463.5137393346971
category239,2023-08-06,469.8769361955836
category239,2023-08-07,467.4917944191894
category239,2023-08-08,468.0821237603908
category239,2023-08-09,465.3472920881871
category239,2023-08-10,461.3328063353435
category239,2023-08-11,461.5678063353435
category239,2023-08-12,461.35250917596693
category239,2023-08-13,466.7000671479645
category239,2023-08-14,460.0320284465656
category239,2023-08-15,460.11402844656556
category239,2023-08-16,461.9267903513275
category239,2023-08-17,458.3089368714741
category239,2023-08-18,456.8144206321578
category239,2023-08-19,458.3953734727812
category239,2023-08-20,465.54173272683016
category239,2023-08-21,458.3137612914984
category239,2023-08-22,457.89542439310264
category239,2023-08-23,455.11023867881687
category239,2023-08-24,454.1148520834304
category239,2023-08-25,454.62133926291745
category239,2023-08-26,455.8422921035409
category239,2023-08-27,462.0376989766375
category239,2023-08-28,455.27879591737405
category239,2023-08-29,456.4444903618185
category239,2023-08-30,455.80306179038996
category239,2023-08-31,455.3912105699144
category239,2023-09-01,474.8815486455959
category239,2023-09-02,472.7419349462577
category239,2023-09-03,480.8615796093421
category239,2023-09-04,484.1747256686502
category239,2023-09-05,481.97249750792207
category239,2023-09-06,483.00521179363636
category239,2023-09-07,483.7732110721356
category239,2023-09-08,484.7265189348156
category239,2023-09-09,557.2438284174613
category239,2023-09-10,765.9120906961974
category239,2023-09-11,728.3135606060606
category239,2023-09-12,621.232005050505
category239,2023-09-13,590.2453383838383
category239,2023-09-14,544.4286717171717
category239,2023-09-15,648.8115158906135
category239,2023-09-16,627.6588383838384
category239,2023-09-17,678.6080000000001
category239,2023-09-18,830.9942777777777
category239,2023-09-19,704.8859444444444
category239,2023-09-20,696.2576111111111
category239,2023-09-21,656.230005050505
category239,2023-09-22,727.3521666666668
category239,2023-09-23,716.0496666666668
category239,2023-09-24,768.443
category239,2023-09-25,828.2942777777778
category239,2023-09-26,700.9842777777777
category239,2023-09-27,696.1176111111112
category239,2023-09-28,687.9042777777778
category239,2023-09-29,722.2121666666667
category239,2023-09-30,727.8696666666667
category24,2023-07-01,1082.5920894660892
category24,2023-07-02,1010.5640259740258
category24,2023-07-03,985.6966343101344
category24,2023-07-04,981.3305520590521
category24,2023-07-05,960.5318774558773
category24,2023-07-06,937.5102107892105
category24,2023-07-07,910.5888428238426
category24,2023-07-08,891.9939517704515
category24,2023-07-09,878.4627216117213
category24,2023-07-10,879.9650214034327
category24,2023-07-11,878.2673323702442
category24,2023-07-12,865.714237132149
category24,2023-07-13,860.1338936978054
category24,2023-07-14,837.7366916776034
category24,2023-07-15,805.6305251219369
category24,2023-07-16,811.7184152318268
category24,2023-07-17,791.8843444137561
category24,2023-07-18,759.1474555248674
category24,2023-07-19,763.4036409505528
category24,2023-07-20,751.462908924409
category24,2023-07-21,762.905427849928
category24,2023-07-22,778.125782106782
category24,2023-07-23,788.1782404262402
category24,2023-07-24,800.6351984126982
category24,2023-07-25,805.0658650793649
category24,2023-07-26,795.7538888888888
category24,2023-07-27,794.6922222222221
category24,2023-07-28,781.9376666666666
category24,2023-07-29,777.2369920634919
category24,2023-07-30,779.6895122655123
category24,2023-07-31,796.6235525030523
category24,2023-08-01,838.4094514929515
category24,2023-08-02,850.599432012432
category24,2023-08-03,853.7718823953824
category24,2023-08-04,843.5933066378067
category24,2023-08-05,835.087484848485
category24,2023-08-06,807.8080428460427
category24,2023-08-07,812.5891761571759
category24,2023-08-08,805.9598068532773
category24,2023-08-09,805.396882610853
category24,2023-08-10,795.0735460095461
category24,2023-08-11,796.1620331890332
category24,2023-08-12,799.1051760461761
category24,2023-08-13,807.8089033189033
category24,2023-08-14,811.6594464424463
category24,2023-08-15,828.1083245088246
category24,2023-08-16,821.7595669330669
category24,2023-08-17,822.5979399489399
category24,2023-08-18,814.8012604617604
category24,2023-08-19,804.032254967255
category24,2023-08-20,799.9281121101121
category24,2023-08-21,805.2204488844488
category24,2023-08-22,804.819227106227
category24,2023-08-23,806.2589695304695
category24,2023-08-24,803.1658028638028
category24,2023-08-25,806.120194805195
category24,2023-08-26,808.2642554112555
category24,2023-08-27,808.695922077922
category24,2023-08-28,811.8805416805415
category24,2023-08-29,816.4309702519699
category24,2023-08-30,819.2712126762125
category24,2023-08-31,818.9137126762126
category24,2023-09-01,836.1404473304475
category24,2023-09-02,836.2542145632148
category24,2023-09-03,836.8779764679767
category24,2023-09-04,840.0167944832947
category24,2023-09-05,838.2189666444667
category24,2023-09-06,833.693113830614
category24,2023-09-07,830.3518916083917
category24,2023-09-08,827.6633787878791
category24,2023-09-09,830.7967518037519
category24,2023-09-10,829.231513708514
category24,2023-09-11,831.2406174381175
category24,2023-09-12,830.527046009546
category24,2023-09-13,833.2552884337886
category24,2023-09-14,831.2822884337885
category24,2023-09-15,831.1377756132757
category24,2023-09-16,831.241751803752
category24,2023-09-17,828.171513708514
category24,2023-09-18,833.8187126762127
category24,2023-09-19,833.2451412476413
category24,2023-09-20,833.3368836718837
category24,2023-09-21,831.3201058941061
category24,2023-09-22,830.850865800866
category24,2023-09-23,830.8941991341993
category24,2023-09-24,830.1558658008659
category24,2023-09-25,837.8077076257077
category24,2023-09-26,836.5541361971362
category24,2023-09-27,835.8183786213787
category24,2023-09-28,835.1760452880454
category24,2023-09-29,826.6191991341993
category24,2023-09-30,837.1641991341993
category240,2023-07-01,569.0318546854072
category240,2023-07-02,562.254011437818
category240,2023-07-03,575.7129215739841
category240,2023-07-04,578.4209340154182
category240,2023-07-05,589.654768348709
category240,2023-07-06,622.5974356457925
category240,2023-07-07,597.9097898958485
category240,2023-07-08,598.5432844072513
category240,2023-07-09,573.510342404653
category240,2023-07-10,595.7156477972329
category240,2023-07-11,619.7842110386717
category240,2023-07-12,700.2282781468297
category240,2023-07-13,695.033608082648
category240,2023-07-14,683.2611221501953
category240,2023-07-15,674.4420093406901
category240,2023-07-16,663.2673398728284
category240,2023-07-17,722.7073990615303
category240,2023-07-18,714.7800981022015
category240,2023-07-19,736.9170075771435
category240,2023-07-20,777.5706206678711
category240,2023-07-21,732.5566325412769
category240,2023-07-22,681.4921473540785
category240,2023-07-23,642.1531150669211
category240,2023-07-24,769.0814780528957
category240,2023-07-25,783.3973046439461
category240,2023-07-26,743.2133290607854
category240,2023-07-27,744.5836937002309
category240,2023-07-28,720.6317790273511
category240,2023-07-29,747.7047682180969
category240,2023-07-30,645.2351816890248
category240,2023-07-31,731.4090032651928
category240,2023-08-01,738.8952685902595
category240,2023-08-02,726.4994405915406
category240,2023-08-03,720.0150786287699
category240,2023-08-04,701.6977803331565
category240,2023-08-05,665.2718835183701
category240,2023-08-06,645.9128155275374
category240,2023-08-07,736.8122173445435
category240,2023-08-08,737.9275878461672
category240,2023-08-09,723.9729261995001
category240,2023-08-10,725.4104735867529
category240,2023-08-11,694.9009479988241
category240,2023-08-12,655.0684219799085
category240,2023-08-13,639.6813530978102
category240,2023-08-14,723.8191404508487
category240,2023-08-15,727.306237706111
category240,2023-08-16,743.1720066354039
category240,2023-08-17,736.3561907192935
category240,2023-08-18,719.1243000437091
category240,2023-08-19,671.1491180957551
category240,2023-08-20,648.5508404942717
category240,2023-08-21,756.7221372627313
category240,2023-08-22,761.6708317932674
category240,2023-08-23,747.4852982484606
category240,2023-08-24,754.3272371983992
category240,2023-08-25,713.1364968371117
category240,2023-08-26,679.1430254084211
category240,2023-08-27,610.2956189184619
category240,2023-08-28,718.9448728604672
category240,2023-08-29,736.4614488161835
category240,2023-08-30,749.5867431491482
category240,2023-08-31,747.1251240754111
category240,2023-09-01,714.5008562017324
category240,2023-09-02,674.910462811626
category240,2023-09-03,642.7109695956915
category240,2023-09-04,725.4408465845844
category240,2023-09-05,739.7288427481279
category240,2023-09-06,719.021733686131
category240,2023-09-07,729.3322098504893
category240,2023-09-08,704.7429477768238
category240,2023-09-09,698.7899754616864
category240,2023-09-10,640.6685879577216
category240,2023-09-11,719.4668556343581
category240,2023-09-12,743.38464674152
category240,2023-09-13,726.3100866840101
category240,2023-09-14,723.6127959310754
category240,2023-09-15,701.5722178400939
category240,2023-09-16,676.2312711862577
category240,2023-09-17,644.9945463326799
category240,2023-09-18,740.0418380162264
category240,2023-09-19,769.4170991305052
category240,2023-09-20,771.9819425061636
category240,2023-09-21,771.1875070396692
category240,2023-09-22,719.7360904861098
category240,2023-09-23,692.4131742179447
category240,2023-09-24,693.2842932655636
category240,2023-09-25,791.8236426273282
category240,2023-09-26,749.1279046355372
category240,2023-09-27,739.1924215695836
category240,2023-09-28,746.3533860079231
category240,2023-09-29,756.2918728471278
category240,2023-09-30,669.9499832763264
category241,2023-07-01,827.6981221556221
category241,2023-07-02,840.6648564213567
category241,2023-07-03,832.4927729492729
category241,2023-07-04,823.0542015207014
category241,2023-07-05,816.7484754689754
category241,2023-07-06,819.5382611832612
category241,2023-07-07,820.2336221556221
category241,2023-07-08,804.5774931734933
category241,2023-07-09,809.7126490176491
category241,2023-07-10,811.4905403485402
category241,2023-07-11,807.9740165390166
category241,2023-07-12,793.0006593961593
category241,2023-07-13,795.6126593961594
category241,2023-07-14,793.8514927294929
category241,2023-07-15,796.7421593961594
category241,2023-07-16,803.9473974913976
category241,2023-07-17,810.0010086025085
category241,2023-07-18,805.7653895548896
category241,2023-07-19,794.7296514596513
category241,2023-07-20,788.5845086025084
category241,2023-07-21,795.5309530469531
category241,2023-07-22,784.6882863802863
category241,2023-07-23,793.7551514596514
category241,2023-07-24,800.9572625707625
category241,2023-07-25,792.0159054279054
category241,2023-07-26,789.8571911421911
category241,2023-07-27,796.6585244755245
category241,2023-07-28,794.3994133644134
category241,2023-07-29,791.9505934620935
category241,2023-07-30,816.3992442557442
category241,2023-07-31,815.1029902874901
category241,2023-08-01,827.7514634254633
category241,2023-08-02,828.7808602508603
category241,2023-08-03,822.2991935841935
category241,2023-08-04,815.1839554889556
category241,2023-08-05,817.1159554889555
category241,2023-08-06,824.6557173937174
category241,2023-08-07,824.7227967587968
category241,2023-08-08,812.0079506049508
category241,2023-08-09,798.6242204462204
category241,2023-08-10,799.1389768564768
category241,2023-08-11,793.6106593961595
category241,2023-08-12,795.1146593961594
category241,2023-08-13,801.896087967588
category241,2023-08-14,806.0155165390165
category241,2023-08-15,804.1768498723499
category241,2023-08-16,800.4585403485404
category241,2023-08-17,796.6563181263181
category241,2023-08-18,792.2464133644133
category241,2023-08-19,791.6317466977467
category241,2023-08-20,792.5673974913974
category241,2023-08-21,795.7340244755244
category241,2023-08-22,795.0400244755244
category241,2023-08-23,787.1081911421911
category241,2023-08-24,792.7128578088576
category241,2023-08-25,792.0795244755245
category241,2023-08-26,783.8605006660007
category241,2023-08-27,803.90808003108
category241,2023-08-28,806.0438816183815
category241,2023-08-29,803.4984664779663
category241,2023-08-30,809.0565775890775
category241,2023-08-31,810.7999109224107
category241,2023-09-01,825.4047888222889
category241,2023-09-02,827.7567888222889
category241,2023-09-03,824.677384060384
category241,2023-09-04,817.4677967587968
category241,2023-09-05,819.8744634254634
category241,2023-09-06,817.1589554889556
category241,2023-09-07,820.4242888222888
category241,2023-09-08,803.3982204462205
category241,2023-09-09,1051.2555079365081
category241,2023-09-10,826.982826062826
category241,2023-09-11,813.8317269952271
category241,2023-09-12,810.0140293595293
category241,2023-09-13,785.419953046953
category241,2023-09-14,805.5529653124654
category241,2023-09-15,847.0510762015762
category241,2023-09-16,792.2504213009213
category241,2023-09-17,796.6906651681652
category241,2023-09-18,808.2577228882228
category241,2023-09-19,800.8462466977467
category241,2023-09-20,784.9161752691751
category241,2023-09-21,802.8952587412585
category241,2023-09-22,788.6756197136197
category241,2023-09-23,779.2562625707625
category241,2023-09-24,800.2415086025086
category241,2023-09-25,807.8510165390164
category241,2023-09-26,791.0083339993339
category241,2023-09-27,792.3461034228927
category241,2023-09-28,794.5940800310799
category241,2023-09-29,799.0604506049506
category241,2023-09-30,804.0586728271728
category242,2023-07-01,2255.182811383594
category242,2023-07-02,2304.270611740321
category242,2023-07-03,2491.9485048103083
category242,2023-07-04,2590.1712545405903
category242,2023-07-05,2544.641875581256
category242,2023-07-06,2508.108293226483
category242,2023-07-07,2375.357583615368
category242,2023-07-08,2245.4629966266425
category242,2023-07-09,2302.0318449037477
category242,2023-07-10,2512.112105165508
category242,2023-07-11,2621.4126214239354
category242,2023-07-12,2666.176017245772
category242,2023-07-13,2685.5489858490632
category242,2023-07-14,2624.7664655727694
category242,2023-07-15,2536.398400779599
category242,2023-07-16,2521.987084829674
category242,2023-07-17,2681.5713596161218
category242,2023-07-18,2742.8298181682585
category242,2023-07-19,2761.4617078610845
category242,2023-07-20,2760.611731032272
category242,2023-07-21,2703.126773732262
category242,2023-07-22,2688.594596006621
category242,2023-07-23,2684.4673720834853
category242,2023-07-24,2896.183022117182
category242,2023-07-25,2829.9014896802996
category242,2023-07-26,2790.8320578969283
category242,2023-07-27,2744.506251622426
category242,2023-07-28,2723.141876903142
category242,2023-07-29,2834.9189029047557
category242,2023-07-30,2861.35366832302
category242,2023-07-31,3172.3678779458896
category242,2023-08-01,3369.251176192777
category242,2023-08-02,3660.2776536796546
category242,2023-08-03,3591.4677142857145
category242,2023-08-04,3749.5663809523808
category242,2023-08-05,3832.2397142857144
category242,2023-08-06,4369.542380952381
category242,2023-08-07,4067.0166666666664
category242,2023-08-08,3867.7870000000003
category242,2023-08-09,3903.934
category242,2023-08-10,3833.309
category242,2023-08-11,3720.3123333333333
category242,2023-08-12,3771.699
category242,2023-08-13,4354.16
category242,2023-08-14,4267.137333333333
category242,2023-08-15,4219.084333333333
category242,2023-08-16,4155.824333333333
category242,2023-08-17,4273.931
category242,2023-08-18,4142.641
category242,2023-08-19,4000.837666666667
category242,2023-08-20,4510.136
category242,2023-08-21,4511.533333333333
category242,2023-08-22,4556.678333333333
category242,2023-08-23,4609.078333333333
category242,2023-08-24,4649.518333333333
category242,2023-08-25,4588.025
category242,2023-08-26,4595.085
category242,2023-08-27,5276.96
category242,2023-08-28,4590.78
category242,2023-08-29,4652.945
category242,2023-08-30,4568.825
category242,2023-08-31,4489.885
category242,2023-09-01,4061.103666666667
category242,2023-09-02,3877.603666666667
category242,2023-09-03,4246.206666666667
category242,2023-09-04,3991.6
category242,2023-09-05,3952.317
category242,2023-09-06,3842.8383333333336
category242,2023-09-07,3845.285
category242,2023-09-08,3848.4923333333336
category242,2023-09-09,4073.6310000000003
category242,2023-09-10,4548.664000000001
category242,2023-09-11,4588.3533333333335
category242,2023-09-12,4756.918333333333
category242,2023-09-13,4674.578333333333
category242,2023-09-14,4765.338333333333
category242,2023-09-15,4481.845
category242,2023-09-16,4177.7136666666665
category242,2023-09-17,4585.758666666667
category242,2023-09-18,4657.28
category242,2023-09-19,4616.205
category242,2023-09-20,4675.4383333333335
category242,2023-09-21,4669.098333333333
category242,2023-09-22,4559.845
category242,2023-09-23,4532.105
category242,2023-09-24,5176.64
category242,2023-09-25,4612.56
category242,2023-09-26,4678.985
category242,2023-09-27,4617.145
category242,2023-09-28,4578.765
category242,2023-09-29,4491.365
category242,2023-09-30,4122.443666666667
category243,2023-07-01,16479.52
